match_id,account_id,hero_id,player_slot,gold,gold_spent,gold_per_min,xp_per_min,kills,deaths,assists,denies,last_hits,stuns,hero_damage,hero_healing,tower_damage,item_0,item_1,item_2,item_3,item_4,item_5,level
29,166,90,129,1165,15390,321,289,0,14,7,0,117,13.9574,4047,154,28,1,108,0,30,214,46,17
29,167,28,130,2534,16015,448,573,7,14,21,1,141,143.957,11343,0,343,242,0,1,168,210,214,25
29,168,69,131,4436,29895,596,578,16,7,10,2,235,0.267134,17155,906,2778,50,152,116,114,108,112,25
29,0,74,132,2299,23705,434,480,8,10,17,16,167,73.6093,19377,0,2918,48,116,100,129,108,40,22
30,169,53,0,3467,12490,452,437,1,12,19,5,158,0,4717,0,1019,63,46,98,36,65,152,18
30,0,5,1,61,12825,337,385,7,10,14,2,35,2.5008600000000003,12502,1511,184,108,46,214,92,152,8,17
30,170,46,2,8793,15520,626,667,20,6,13,2,174,0,24107,0,6245,1,41,30,50,168,141,22
30,0,4,3,3416,12485,407,433,7,8,15,0,77,0.100312,6861,0,2556,154,212,63,135,0,0,18
30,0,42,4,740,18380,468,601,8,2,17,0,97,56.8232,12345,3698,2142,151,112,63,108,0,8,21
30,0,32,128,129,11350,310,411,9,7,6,0,63,0,9137,0,151,174,154,36,63,12,16,17
30,0,6,129,154,10610,278,378,6,7,4,6,91,0,6361,0,598,63,249,10,164,0,212,17
30,171,22,130,57,11970,320,421,6,4,12,2,115,3.63647,22949,0,25,180,41,110,60,254,23,18
30,0,60,131,85,10735,322,384,12,11,13,2,95,8.88285,15437,0,27,41,151,50,21,143,60,17
30,172,28,132,587,6455,233,296,3,14,8,1,58,47.5708,4735,0,27,125,63,9,4,0,0,15
31,173,48,0,96,8535,273,251,3,10,6,7,67,16.3966,7648,0,149,0,0,0,0,0,0,11
31,174,50,1,3190,4655,305,313,4,11,11,1,16,0,6086,3434,142,86,180,94,181,0,0,12
31,46,46,2,3903,6215,405,476,9,7,4,7,65,0,12401,0,0,50,41,0,34,168,0,16
31,175,75,3,2862,5950,309,330,4,6,9,0,5,0,7295,0,0,63,0,77,46,0,102,13
31,176,2,4,484,5125,231,245,1,11,7,2,31,0,4913,0,0,182,16,56,214,16,1,11
31,177,22,128,2087,13245,528,513,17,4,12,0,75,2.5,23455,0,815,41,178,110,108,180,0,16
31,0,71,129,2830,11185,483,546,6,2,14,0,93,83.6086,9932,1119,1371,92,114,63,166,0,0,17
31,0,11,130,2635,10705,471,508,5,4,15,10,108,0,13632,0,2830,249,41,63,149,46,75,16
31,0,36,131,3831,6965,393,343,6,6,17,1,46,3.73229,4099,2306,1125,21,34,77,180,60,23,13
31,178,100,132,2962,10475,475,482,9,8,20,1,34,54.8721,15701,0,1564,37,178,152,50,185,36,16
32,179,60,0,1147,10140,390,360,5,4,8,4,40,2.36683,8566,173,2235,152,181,50,92,108,0,14
32,180,67,1,1913,20110,754,838,19,2,12,16,212,0,21988,258,2036,137,196,81,114,63,0,21
32,181,50,2,2155,5180,283,292,0,6,12,2,17,0,3275,4154,393,180,218,0,36,187,188,12
32,182,34,3,3428,15845,641,688,7,2,8,14,233,0,14735,413,137,1,41,108,178,121,48,19
32,183,99,4,2018,13715,494,481,11,6,14,10,73,0,18205,0,104,125,88,154,63,36,229,16
32,0,18,128,9,4350,222,203,1,7,5,1,48,28.4601,4183,0,20,34,63,172,182,46,11,10
32,0,100,129,1301,9355,393,394,7,7,9,0,22,47.2931,8981,0,0,214,254,37,185,0,0,14
32,0,73,130,5,12450,527,421,3,11,6,0,119,19.7116,11448,0,0,41,11,102,137,0,48,15
32,184,7,131,756,4995,243,169,0,11,13,1,17,68.3676,5174,0,0,12,46,0,34,1,180,9
32,0,13,132,435,2500,195,146,4,7,1,5,12,11.4631,7263,0,0,77,36,50,0,0,0,8
33,185,76,0,349,17400,380,505,15,13,3,7,187,109.945,15851,0,701,235,1,206,77,63,69,23
33,0,9,1,1406,9915,243,361,4,10,14,4,72,99.677,11271,0,317,180,123,16,178,30,0,19
33,186,83,2,4013,11935,345,407,6,12,8,9,204,0,12648,2183,107,182,0,29,108,235,0,21
33,0,101,3,317,11875,292,333,13,19,8,0,63,0,21098,1010,192,104,180,121,41,77,0,19
33,187,73,4,236,48010,885,568,4,5,20,14,624,40.9008,21599,0,2169,139,48,137,147,114,235,25
33,0,50,128,735,14045,287,317,1,11,10,3,48,3.51196,3315,4893,486,231,42,102,100,46,33,18
33,0,26,129,3252,10615,276,320,0,14,13,6,55,59.3475,4277,0,288,46,108,1,214,0,0,18
33,188,18,130,3409,32430,661,566,22,8,16,1,330,50.5468,29278,0,3661,63,116,114,141,112,156,25
33,189,21,131,648,24615,447,567,16,4,8,8,65,117.405,15279,0,4317,141,135,0,48,108,1,25
33,190,74,132,2810,30795,648,572,17,5,25,26,295,155.935,31351,0,5262,108,1,194,110,220,235,25
34,191,112,0,6719,5760,379,344,3,3,15,1,37,49.3502,5782,0,660,36,254,0,180,46,0,14
34,192,50,1,2912,8495,338,317,2,2,7,4,37,0,2099,8667,843,180,46,254,229,92,16,13
34,193,109,2,2879,10150,391,382,3,4,10,1,77,0,7223,0,3874,46,60,63,185,24,24,15
34,194,74,3,8264,14990,714,716,23,2,9,8,153,53.7528,30439,0,5633,50,98,0,168,46,123,21
34,195,8,4,2677,19065,670,628,12,4,7,21,225,0,16025,0,3708,50,30,1,147,154,145,19
34,196,85,128,76,6465,235,206,2,10,6,0,49,0,6079,673,79,125,180,0,43,40,0,11
34,0,11,129,148,11310,412,430,3,7,1,16,200,0,10268,274,651,116,79,46,152,29,41,16
34,197,75,130,52,6780,204,204,3,6,2,2,27,0,6990,212,190,254,40,92,42,63,0,11
34,0,69,131,863,11450,460,364,1,10,1,15,180,0.0333154,4458,0,44,145,63,46,152,65,0,14
34,0,5,132,109,7925,264,307,5,10,5,1,14,2.56708,13945,0,0,1,254,46,214,36,0,13
35,0,98,0,737,6435,240,323,1,10,9,0,50,0,7980,0,76,182,180,46,59,69,178,14
35,198,74,1,258,13650,390,345,7,10,2,11,76,24.0929,9507,0,505,50,100,0,108,65,0,14
35,199,58,2,587,10950,396,450,4,10,4,10,103,0,8238,497,152,98,22,63,152,18,77,17
35,200,28,3,1206,3855,169,189,0,9,3,3,14,27.6729,1527,0,15,182,63,34,16,43,21,11
35,201,75,4,73,3860,146,145,1,12,4,2,4,0,6463,0,95,23,0,63,0,0,36,9
35,202,26,128,1277,10770,349,411,3,3,14,10,12,33.478,6845,0,670,108,1,34,0,180,218,16
35,203,93,129,3036,20065,686,637,9,4,7,6,199,2.8097700000000003,11879,0,3705,65,63,160,98,143,152,20
35,204,32,130,1744,18350,587,548,17,3,8,3,99,2.07402,15483,0,1670,174,143,160,0,63,154,18
35,0,11,131,511,21505,625,562,16,2,14,14,146,0,19519,0,4185,112,249,116,164,149,63,19
35,0,14,132,2776,10165,361,301,6,4,6,3,30,15.9349,8199,3555,1210,63,92,127,131,56,46,13
36,202,84,0,3055,6080,322,243,2,4,6,5,24,14.963,2185,0,510,180,1,34,218,46,0,11
36,203,42,1,1193,18175,640,523,3,2,7,9,185,26.4269,6725,834,1485,65,63,112,168,151,1,17
36,205,11,2,4485,15675,680,606,11,1,5,20,160,0,14879,0,6607,249,36,41,63,212,133,18
36,206,20,3,1395,7310,315,242,1,8,7,1,35,20.9446,3289,0,761,40,229,212,188,180,0,11
36,0,99,4,3803,12840,568,548,10,4,9,5,82,0,15075,0,2092,125,127,36,0,214,235,17
36,207,30,128,695,4515,186,187,2,6,6,10,13,41.0233,5387,1209,6,21,180,36,0,0,0,10
36,208,35,129,1224,9985,395,349,3,3,6,16,142,0.0999463,7204,0,108,50,158,212,46,215,0,13
36,209,9,130,0,3560,155,163,0,5,7,4,15,45.7747,3436,0,10,63,218,0,13,36,46,9
36,210,46,131,0,8680,344,445,11,6,4,4,51,0,15228,0,25,36,1,41,50,215,170,15
36,211,54,132,0,7210,278,282,2,7,2,3,90,0,3138,703,0,151,65,50,38,0,0,12
37,212,7,0,2719,18755,421,586,10,7,22,1,130,119.917,17660,0,1772,102,180,1,110,46,108,24
37,0,89,1,1761,32010,639,539,1,5,15,5,607,1.53662,8046,0,3478,147,137,114,48,133,235,23
37,0,86,2,2151,20355,431,615,14,7,23,2,66,77.8224,17818,0,403,48,0,108,1,96,0,25
37,213,39,3,1640,27755,548,612,18,5,18,11,246,0,25717,0,3986,133,63,98,112,116,108,25
37,214,81,4,1785,17145,407,502,15,11,18,4,92,78.087,19738,0,380,0,185,164,154,63,114,22
37,215,97,128,453,10535,263,311,5,16,7,2,101,86.1505,5146,0,31,1,34,41,185,69,63,17
37,0,98,129,160,23765,513,615,9,11,9,4,325,0,17409,592,165,121,119,108,235,29,46,25
37,216,11,130,1145,20640,466,558,8,13,6,26,346,0,13139,0,1696,141,0,63,156,154,46,23
37,217,16,131,2001,11570,298,452,3,10,14,1,95,80.8604,8467,0,61,46,108,0,1,190,180,21
37,40,93,132,514,20295,452,607,10,12,9,13,261,0,17655,0,86,116,63,152,212,160,0,24
38,218,21,0,512,15265,346,483,7,7,12,3,147,75.5031,16337,0,875,50,1,166,46,51,108,21
38,219,86,1,401,8880,243,312,5,11,12,6,45,38.4203,5605,326,209,1,36,180,21,60,73,16
38,220,72,2,2388,17885,439,517,7,10,9,12,251,23.2927,12832,0,321,50,152,123,164,51,7,21
38,221,74,3,114,17945,458,578,17,10,10,14,163,74.9244,23738,0,660,48,77,1,65,108,235,23
38,222,52,4,747,12590,340,447,6,11,13,4,151,49.6807,12892,803,272,121,123,46,29,0,0,20
38,223,100,128,4527,15300,467,632,17,12,12,4,89,68.1132,24174,0,2817,50,185,152,226,40,168,24
38,202,45,129,5154,9230,315,369,1,7,6,4,91,0,5397,236,1010,0,108,34,0,42,180,18
38,203,12,130,851,28010,626,679,10,7,14,8,342,0.0334375,16851,0,6038,143,48,160,137,196,135,25
38,224,14,131,7030,10725,408,488,14,11,5,3,38,50.397,15238,0,118,1,214,41,108,0,30,21
38,0,30,132,3932,13795,396,515,7,10,15,1,80,50.1548,10513,7303,690,116,180,254,36,108,0,21
39,225,7,0,1205,12405,338,325,8,13,21,1,129,127.835,13743,0,358,1,180,36,108,37,42,18
39,226,110,1,3202,16225,437,533,11,15,23,3,125,48.6489,20098,1224,152,108,36,65,0,235,214,23
39,40,93,2,2393,23290,533,596,14,13,26,3,192,0.635312,29064,0,6183,63,135,152,160,0,52,25
39,227,21,3,107,20110,453,595,12,8,23,3,165,82.7371,18601,0,5750,50,1,51,108,149,135,25
39,0,69,4,1395,22515,537,591,15,13,27,0,170,0.6012649999999999,16156,0,957,1,110,50,65,114,108,25
39,228,57,128,2002,14405,359,554,4,10,15,4,99,0,6678,8791,758,108,231,178,58,46,181,24
39,229,44,129,7077,18165,553,591,18,15,13,9,247,15.5543,24125,0,3755,51,145,50,116,164,143,25
39,0,51,130,1974,14680,366,399,4,11,32,4,126,86.0707,21281,0,324,108,127,36,50,119,0,20
39,0,71,131,1934,12115,350,441,12,18,22,1,52,210.62,17772,243,292,108,4,185,55,40,63,21
39,0,46,132,4283,24410,596,593,21,7,17,6,333,0,25532,0,5057,1,141,116,168,63,139,25
40,230,70,0,692,11340,298,422,1,14,7,3,133,0,4246,0,76,50,116,1,164,46,181,19
40,0,72,1,260,17110,446,536,14,13,9,5,191,11.0831,15747,0,889,147,152,50,141,164,0,22
40,0,71,2,312,17740,495,682,14,10,15,0,208,159.86,18574,0,488,172,127,116,63,112,51,25
40,231,11,3,289,24585,567,662,12,7,13,7,412,0,20895,0,674,48,152,139,160,116,0,25
40,232,25,4,255,9625,230,294,1,11,4,4,79,16.5779,3280,0,130,23,180,100,42,0,0,16
40,233,35,128,2206,14535,427,433,6,12,11,15,264,0.167065,10098,0,368,50,172,51,46,154,166,20
40,234,110,129,4029,10860,325,442,6,9,20,3,19,0,6450,2116,589,119,40,43,79,0,214,20
40,235,61,130,4332,18110,455,603,10,9,9,2,193,0,15471,284,2496,11,81,178,116,98,48,23
40,0,87,131,1902,19045,429,651,12,8,21,9,59,0,13006,0,2123,1,48,108,102,194,0,24
40,236,67,132,5962,29495,710,668,19,4,20,3,377,0,34663,0,4637,147,48,52,137,196,114,25
41,237,42,0,1326,16180,489,551,6,7,12,5,197,38.6744,13643,1637,1212,151,0,48,1,127,158,20
41,0,104,1,6704,29375,801,809,23,1,8,0,317,6.48955,25838,0,6744,1,127,0,208,158,48,25
41,0,11,2,122,27140,590,632,4,4,19,18,301,12.6335,13297,0,3082,154,63,1,116,52,100,22
41,238,4,3,6330,10880,470,483,13,12,14,20,85,0,16965,1588,942,92,127,116,63,0,46,19
41,239,30,4,1111,11580,329,352,5,9,14,2,33,45.4454,7278,2674,336,108,36,254,42,48,0,16
41,0,100,128,565,10250,340,420,10,12,6,1,91,55.0537,14747,0,473,0,41,50,0,249,185,18
41,0,57,129,1155,5605,227,309,2,12,6,4,51,0,5338,3108,17,0,36,178,180,0,46,15
41,0,93,130,309,9700,319,413,8,16,10,3,76,0,17672,0,0,63,46,249,36,181,88,17
41,240,39,131,1075,14240,408,601,10,4,8,7,141,0,21754,0,338,108,123,46,36,41,63,21
41,0,53,132,701,20725,567,464,3,9,8,0,378,0,12361,0,921,8,65,108,63,194,96,19
42,0,62,0,3232,25130,600,596,17,4,16,2,38,2.83671,18992,269,1467,81,98,204,247,168,48,23
42,0,51,1,1923,14825,394,415,10,11,20,1,87,44.4904,18124,0,347,50,102,41,9,108,127,19
42,241,18,2,3224,21120,560,542,13,2,14,20,260,24.0429,13601,0,3183,116,1,135,141,172,63,22
42,202,84,3,2567,9345,279,311,2,9,18,9,15,31.9026,4356,0,355,43,1,34,46,180,0,16
42,203,25,4,4061,24370,613,705,22,4,18,5,183,105.734,26805,0,3004,235,48,108,119,1,100,25
42,0,44,128,1029,9440,297,359,3,12,11,3,133,0,6287,0,0,88,145,0,50,21,8,17
42,0,99,129,745,16785,423,466,12,8,13,6,147,0,19692,0,24,55,242,127,116,63,9,20
42,242,32,130,1619,10075,302,410,5,12,8,0,34,0,5939,0,5,63,174,36,154,0,0,19
42,243,14,131,929,11725,306,338,9,12,8,0,40,34.8221,11962,0,0,102,50,108,73,31,46,17
42,0,75,132,410,7240,192,217,1,20,7,2,49,0,6816,0,18,36,42,63,40,23,0,13
43,244,21,0,227,11935,291,320,2,6,3,2,114,20.5088,5458,0,283,65,65,0,0,0,0,13
43,0,59,1,154,8770,295,331,5,4,1,3,80,0,8737,0,360,21,151,164,46,63,8,14
43,0,99,2,905,7035,248,253,0,3,0,2,65,0,1669,0,122,125,63,46,88,127,0,11
43,0,44,3,237,8285,290,308,3,7,1,5,107,0,5178,0,45,34,164,143,50,212,71,13
43,0,30,4,692,3480,129,113,0,4,2,7,13,48.7614,2108,182,70,36,180,46,218,0,0,8
43,63,41,128,683,16790,544,511,2,4,4,4,214,4.43675,3697,0,3611,135,149,63,172,166,55,17
43,62,68,129,2185,7345,293,226,1,4,11,6,23,9.27722,5769,111,671,231,0,0,0,0,0,11
43,0,75,130,1708,10735,371,322,6,2,7,4,48,2.53271,7597,0,1620,100,46,63,34,102,69,13
43,0,26,131,7156,5200,363,396,4,0,8,14,32,30.7453,6331,1052,677,92,0,1,214,16,16,15
43,0,73,132,3527,28495,976,754,10,1,4,2,256,40.5705,11920,0,4013,166,48,151,41,1,137,21
44,245,40,0,63,19770,350,286,6,18,20,5,243,0,22029,0,752,63,242,127,108,193,46,19
44,246,56,1,446,20225,396,447,4,17,12,14,302,0.702187,14624,0,4207,154,212,98,48,0,135,25
44,247,1,2,5537,36700,597,447,7,7,10,2,670,3.16433,12643,236,5960,147,145,208,48,135,114,25
44,0,69,3,5110,26005,543,447,16,10,15,0,328,15.753,21070,0,817,1,249,108,48,235,0,25
44,248,22,4,1410,24280,413,447,16,11,22,2,167,3.23218,35878,0,43,180,1,235,110,108,37,25
44,249,30,128,4049,12715,253,301,4,9,13,1,31,45.0325,5838,1521,66,254,48,36,108,40,30,20
44,250,8,129,2924,35255,599,450,17,10,17,19,489,29.9387,26190,0,1955,48,135,208,156,166,147,25
44,251,26,130,1675,14880,259,388,4,17,20,11,40,82.0704,5612,0,61,214,1,102,21,60,0,23
44,252,63,131,3216,35475,621,447,26,7,13,6,470,0.9696779999999999,35347,0,3942,141,48,123,114,247,135,25
44,253,21,132,1545,21465,411,452,9,9,14,5,339,73.8315,15146,0,1221,1,123,118,108,48,166,25
45,0,110,0,4743,17875,488,633,13,6,21,3,136,23.6063,21240,969,1093,90,137,0,114,48,0,25
45,0,48,1,1886,12020,342,401,7,14,17,1,91,14.7281,11792,0,120,116,170,164,63,0,0,19
45,0,30,2,1404,16100,378,396,11,10,10,2,78,52.4772,12040,956,476,108,180,116,46,123,0,19
45,0,27,3,2704,16795,385,554,4,6,17,1,115,60.1261,9476,0,2726,152,110,180,108,94,42,23
45,0,102,4,4856,15760,412,627,6,7,24,0,133,0,13964,1749,2101,81,50,154,46,114,149,25
45,0,8,128,1157,27660,630,635,19,6,7,1,388,0,26314,0,3160,50,172,145,154,108,141,25
45,254,19,129,861,14230,361,452,7,9,8,4,195,41.5333,13581,0,31,1,104,108,0,8,63,21
45,255,26,130,1433,11825,300,417,5,8,8,3,103,51.3077,8612,0,104,1,214,188,0,108,46,20
45,256,21,131,1,13230,339,458,5,8,10,10,158,52.709,9172,0,1226,149,41,50,108,46,168,21
45,257,41,132,205,12920,341,419,7,12,5,4,189,18.6941,8930,0,507,172,141,7,71,63,7,20
46,258,28,0,5829,6835,318,403,6,8,14,3,57,81.8263,8091,0,82,16,214,1,102,182,0,18
46,259,86,1,1262,7380,217,298,2,7,11,8,28,46.3046,4747,244,51,102,92,29,36,21,0,15
46,260,67,2,410,16195,442,506,5,8,10,17,237,0,12747,0,562,65,50,46,147,212,137,20
46,261,16,3,296,10680,269,286,2,6,9,2,118,40.1142,6429,0,0,1,180,100,102,0,40,15
46,0,23,4,1489,15925,449,536,15,6,7,7,214,55.9617,17807,0,0,1,145,116,41,149,50,21
46,0,106,128,552,15605,450,502,10,10,14,44,160,0,17062,0,22,50,185,212,145,46,141,20
46,0,89,129,4053,31700,802,679,9,1,8,5,519,4.60986,19363,0,10073,196,139,220,147,137,235,23
46,262,9,130,1837,11015,278,234,0,6,11,3,29,28.8992,2580,1504,695,231,162,212,46,0,0,13
46,263,51,131,2649,15365,436,483,12,5,14,1,84,31.5482,16023,0,87,1,127,102,46,108,63,20
46,264,31,132,1226,11345,305,317,3,8,11,1,52,0.500732,6552,0,578,0,116,46,108,0,29,16
47,265,109,0,3878,13715,638,527,10,1,8,8,112,0,13012,0,7178,185,24,181,63,24,154,16
47,0,1,1,684,16550,565,510,5,2,12,4,108,0.833008,8862,0,824,63,145,139,46,125,0,15
47,266,70,2,2988,15690,705,694,15,1,6,0,112,9.76399,19264,721,3299,1,50,116,143,81,22,18
47,267,85,3,824,11430,458,423,3,2,22,0,40,0,7089,517,1047,60,242,180,43,88,46,14
47,0,25,4,2859,7890,422,284,4,5,5,4,56,38.4238,7256,0,1167,180,100,40,60,0,0,11
47,0,12,128,245,4045,202,159,0,6,3,2,36,0,3516,0,0,63,212,19,36,0,0,8
47,0,61,129,4862,4990,381,436,6,5,2,0,63,0,6659,0,1694,178,88,0,36,63,26,14
47,268,73,130,1066,9025,428,330,0,7,2,1,106,39.6236,5720,0,27,182,41,48,16,16,137,12
47,0,59,131,244,5025,261,225,5,14,3,0,31,0,11452,0,0,92,36,50,2,25,71,10
47,0,36,132,111,5110,217,169,0,5,4,1,39,6.23162,5901,1058,73,79,36,0,88,29,17,9
48,0,76,0,5981,27130,683,676,19,5,5,19,294,188.495,19961,0,2820,119,102,63,110,108,235,25
48,262,83,1,609,9125,233,278,0,10,12,0,19,0,2654,1979,318,231,0,182,46,0,0,15
48,0,74,2,3227,12965,363,462,6,8,18,13,114,47.6751,12365,0,2086,102,98,108,50,46,0,20
48,0,44,3,2342,22500,550,687,9,8,13,3,250,10.1646,12381,0,3055,116,145,164,63,52,208,25
48,269,16,4,2438,13510,346,437,5,10,13,0,63,61.205,8757,0,548,48,102,1,190,0,30,20
48,0,39,128,1089,17450,373,524,7,8,13,5,167,0,18702,0,222,48,41,98,24,108,56,21
48,270,55,129,483,16030,349,390,15,10,17,0,113,14.1445,17393,0,58,119,180,218,0,131,108,18
48,271,14,130,491,13935,313,439,7,10,18,0,75,35.4906,16156,0,0,1,127,102,131,218,214,20
48,272,70,131,115,15610,346,536,6,6,6,0,196,0.167187,9362,0,538,26,135,50,46,116,152,22
48,273,41,132,216,15610,351,466,6,8,5,8,200,12.8501,5215,0,781,135,172,141,63,0,46,20
49,274,69,0,4340,16435,526,478,6,3,11,0,161,0.06663089999999999,6507,1486,2301,81,1,116,96,214,46,19
49,0,30,1,1630,10690,326,330,3,8,13,2,31,34.1313,9486,2831,839,108,46,0,254,180,36,15
49,0,39,2,1523,13720,493,506,11,10,13,11,152,0,22937,0,1789,63,98,41,123,21,0,19
49,40,42,3,4567,19835,565,550,12,2,12,13,205,45.5454,18982,2260,5672,151,116,1,127,63,137,20
49,275,29,4,1456,16975,443,556,7,3,17,1,102,71.4685,14248,0,1232,1,254,110,46,180,119,20
49,0,36,128,4,3135,231,224,2,8,12,6,30,6.1093,7813,603,56,0,0,0,0,0,0,13
49,0,1,129,2749,19450,572,616,5,7,9,13,320,2.80815,9236,297,782,48,81,0,145,143,147,21
49,0,57,130,465,8395,261,240,1,12,2,1,35,0,2348,4244,49,34,79,0,180,60,23,13
49,276,13,131,1816,17720,490,613,7,6,11,7,166,41.0825,18938,0,23,100,1,48,24,46,108,21
49,277,48,132,1311,14670,461,505,9,7,11,7,164,18.7211,19836,0,566,212,63,164,116,139,46,19
50,0,32,0,913,15875,446,610,17,3,1,0,92,8.45747,15763,0,0,196,154,63,143,21,8,20
50,0,52,1,650,6425,241,297,1,14,8,0,56,20.5951,8543,0,9,178,41,61,29,73,60,14
50,0,29,2,1694,1835,161,168,0,15,7,1,37,41.5965,5522,0,8,34,0,29,73,0,0,11
50,0,20,3,543,7495,224,287,4,8,9,5,25,30.8718,7422,0,0,36,102,187,0,29,46,14
50,278,73,4,549,23150,608,539,2,4,10,2,216,23.1493,7886,0,76,158,145,29,55,4,114,19
50,279,35,128,1690,12085,389,320,6,5,17,13,127,0.233452,9254,0,938,168,212,154,172,46,63,15
50,280,98,129,3016,10155,388,433,7,8,10,4,83,0,13366,177,447,127,180,40,182,0,121,17
50,0,65,130,2581,12640,402,490,3,4,14,4,119,19.4637,7017,0,279,102,119,1,41,214,0,18
50,281,109,131,946,26335,702,652,20,2,8,30,219,0,22392,0,8256,185,156,147,160,63,116,21
50,0,31,132,825,10075,315,326,6,6,18,1,24,0.30000000000000004,10549,642,379,214,108,40,79,42,0,15
51,282,25,0,1382,24835,511,563,22,11,15,12,280,85.3842,23156,0,155,108,116,235,48,152,100,25
51,283,71,1,1021,10890,268,393,1,17,26,1,77,133.678,10844,0,204,116,127,36,46,63,162,20
51,284,53,2,1333,31390,630,563,15,9,15,1,527,0.133721,15984,0,7821,168,112,135,249,158,141,25
51,0,26,3,179,14040,322,564,10,15,17,4,71,61.3538,9753,0,124,214,23,46,1,108,57,25
51,40,42,4,702,18020,383,577,7,13,16,6,197,66.6807,15809,2242,230,151,127,63,36,51,108,25
51,285,44,128,1541,22315,486,566,11,7,18,21,287,33.6429,19302,0,2148,208,116,63,48,164,154,25
51,286,75,129,692,16435,342,490,10,15,22,2,33,0,15104,0,604,102,110,63,36,108,46,23
51,287,21,130,1977,20560,507,565,16,12,33,11,188,130.062,29157,0,5957,1,40,220,168,149,108,25
51,288,59,131,2311,22040,509,563,20,15,14,2,178,0,34368,272,4388,210,48,116,229,151,164,25
51,289,33,132,1988,20070,441,564,6,7,30,0,294,34.1528,18263,0,278,1,110,46,116,48,43,25
52,0,44,0,67,15265,309,356,7,14,11,1,140,20.3655,11518,0,183,0,116,164,63,143,154,19
52,290,53,1,4611,21965,479,566,9,5,14,4,299,0,18747,0,4186,152,98,194,166,168,63,24
52,291,26,2,49,12940,268,408,4,12,15,1,27,93.8191,8860,68,55,108,1,79,46,214,0,20
52,292,46,3,3322,24005,503,604,17,7,14,2,255,0,25855,0,270,116,141,1,48,170,168,25
52,293,93,4,1094,17785,389,461,13,17,16,1,169,0,16611,0,287,98,160,152,212,63,0,22
52,0,31,128,3094,14630,345,490,4,8,12,0,115,1.1022,7704,1031,326,1,92,79,100,108,214,22
52,294,20,129,1423,20680,436,490,12,15,17,0,163,24.9227,13909,0,1250,41,114,212,158,63,168,22
52,0,42,130,3946,20570,472,583,14,12,18,3,175,83.8487,20918,3228,3469,116,0,143,1,151,48,25
52,0,70,131,1861,18830,401,534,8,8,11,0,144,14.4172,12548,948,2067,1,50,81,208,135,0,23
52,0,45,132,3357,20735,463,588,15,7,19,10,185,0,22183,343,1699,50,178,218,204,152,108,25
53,295,97,0,1267,5725,283,345,1,6,5,0,57,36.5052,8227,0,0,1,41,46,180,36,182,13
53,296,19,1,977,5835,285,291,2,10,3,2,32,24.0275,5466,0,0,63,1,41,46,73,0,12
53,297,64,2,94,9880,368,325,6,11,0,0,74,15.7119,8666,0,310,92,29,0,100,254,65,13
53,298,94,3,477,5325,275,345,1,9,5,11,63,18.1956,4080,0,0,36,63,164,212,46,0,13
53,0,33,4,1449,5175,245,211,0,4,5,0,110,22.7356,3684,0,377,1,88,29,21,0,38,11
53,0,99,128,1130,17675,586,695,10,1,16,16,122,0,13740,0,1641,125,154,114,36,48,88,19
53,0,68,129,809,9400,349,238,9,2,13,1,18,16.296,8215,4479,627,36,100,63,92,60,0,11
53,40,42,130,362,15510,524,433,9,2,15,22,148,39.1071,11651,1571,3281,151,166,127,63,0,137,15
53,299,39,131,2688,14520,600,648,9,2,15,29,157,0,14100,0,3620,164,46,63,98,36,147,18
53,300,86,132,2149,8205,344,285,3,3,16,1,32,30.0593,4425,0,567,180,102,1,36,218,46,12
54,0,102,0,5368,19840,565,698,8,5,21,10,230,0.13374,15397,3500,4729,46,135,160,214,154,81,24
54,40,93,1,2850,29100,649,741,19,4,11,6,227,0,21610,0,5933,116,160,63,154,117,139,25
54,301,39,2,4502,16425,453,500,5,3,20,7,154,0,16248,0,920,116,96,46,108,63,0,20
54,302,7,3,2031,11905,341,383,4,9,19,0,42,88.3336,7486,0,564,178,214,1,46,235,36,18
54,303,23,4,2656,13725,373,376,2,6,17,2,86,36.5945,6394,699,1187,185,50,118,46,58,231,18
54,0,21,128,1282,12035,344,398,8,11,4,9,133,69.1881,11941,0,328,41,48,1,21,166,0,18
54,304,18,129,1421,16655,438,552,3,8,3,4,271,31.3787,10169,0,2630,1,172,63,178,116,141,21
54,305,57,130,1028,9885,265,298,2,5,6,5,106,0,5215,6952,491,231,81,36,31,46,73,16
54,306,99,131,927,11540,316,350,8,7,13,1,115,0,19882,0,655,36,154,63,88,125,131,17
54,307,36,132,940,12345,335,392,6,9,12,3,148,8.47871,10733,2884,337,46,0,231,0,0,108,18
55,308,21,0,1276,13810,423,447,4,8,16,4,102,33.7871,6825,0,606,46,1,166,50,0,108,17
55,40,93,1,2148,19880,588,629,8,2,18,13,197,2.8097700000000003,14064,0,4991,116,63,152,143,160,212,20
55,309,37,2,1377,12425,360,347,4,6,10,8,39,13.1219,5326,1384,888,0,46,180,69,108,69,15
55,310,69,3,1923,23050,694,625,6,3,8,1,248,0.23394,5356,0,1531,1,110,108,65,48,0,20
55,311,47,4,4733,15090,551,651,13,3,13,8,146,0,15491,0,4330,147,30,7,108,63,7,21
55,312,28,128,180,8165,295,346,4,11,7,7,117,32.4658,6146,0,97,182,1,151,26,0,63,15
55,0,14,129,478,6665,235,238,4,11,8,7,54,7.27913,5382,321,0,254,214,36,92,0,38,12
